2, 21732.jpg,4,259,406,40,96,-1,-1,-1,-1
2, 21732.jpg,5,476,263,40,75,-1,-1,-1,-1
2, 21732.jpg,6,365,378,45,83,-1,-1,-1,-1
2, 21732.jpg,7,639,367,41,104,-1,-1,-1,-1
2, 21732.jpg,8,226,344,74,96,-1,-1,-1,-1
2, 21732.jpg,9,884,379,37,97,-1,-1,-1,-1
2, 21732.jpg,10,488,350,48,96,-1,-1,-1,-1
3, 21733.jpg,4,257,407,41,96,-1,-1,-1,-1
3, 21733.jpg,5,478,263,40,76,-1,-1,-1,-1
3, 21733.jpg,6,364,377,46,85,-1,-1,-1,-1
3, 21733.jpg,7,637,367,43,109,-1,-1,-1,-1
3, 21733.jpg,8,232,367,79,103,-1,-1,-1,-1
3, 21733.jpg,9,886,380,37,96,-1,-1,-1,-1
3, 21733.jpg,10,488,353,46,92,-1,-1,-1,-1
3, 21733.jpg,11,958,335,58,93,-1,-1,-1,-1
3, 21733.jpg,12,697,341,41,108,-1,-1,-1,-1
4, 21734.jpg,4,255,413,39,91,-1,-1,-1,-1
4, 21734.jpg,5,481,263,39,74,-1,-1,-1,-1
4, 21734.jpg,6,362,375,47,87,-1,-1,-1,-1
4, 21734.jpg,7,635,368,44,110,-1,-1,-1,-1
4, 21734.jpg,8,238,356,72,95,-1,-1,-1,-1
4, 21734.jpg,9,887,380,38,97,-1,-1,-1,-1
4, 21734.jpg,10,487,355,46,90,-1,-1,-1,-1
4, 21734.jpg,11,946,332,51,83,-1,-1,-1,-1
4, 21734.jpg,12,699,345,42,112,-1,-1,-1,-1
5, 21735.jpg,4,252,413,42,95,-1,-1,-1,-1
5, 21735.jpg,5,482,264,39,72,-1,-1,-1,-1
5, 21735.jpg,6,361,373,47,89,-1,-1,-1,-1
5, 21735.jpg,7,634,370,43,108,-1,-1,-1,-1
5, 21735.jpg,8,243,353,68,89,-1,-1,-1,-1
5, 21735.jpg,9,888,382,38,96,-1,-1,-1,-1
5, 21735.jpg,10,487,358,44,88,-1,-1,-1,-1
5, 21735.jpg,11,938,332,49,79,-1,-1,-1,-1
5, 21735.jpg,12,700,343,39,104,-1,-1,-1,-1
6, 21736.jpg,4,251,412,42,96,-1,-1,-1,-1
6, 21736.jpg,5,485,266,37,68,-1,-1,-1,-1
6, 21736.jpg,6,359,372,48,90,-1,-1,-1,-1
6, 21736.jpg,7,631,372,42,105,-1,-1,-1,-1
6, 21736.jpg,8,251,353,65,85,-1,-1,-1,-1
6, 21736.jpg,9,888,385,38,94,-1,-1,-1,-1
6, 21736.jpg,10,486,359,45,91,-1,-1,-1,-1
6, 21736.jpg,11,931,331,48,79,-1,-1,-1,-1
6, 21736.jpg,12,699,329,38,98,-1,-1,-1,-1
6, 21736.jpg,14,985,345,44,111,-1,-1,-1,-1
7, 21737.jpg,4,247,414,43,95,-1,-1,-1,-1
7, 21737.jpg,5,486,268,36,66,-1,-1,-1,-1
7, 21737.jpg,6,357,371,47,89,-1,-1,-1,-1
7, 21737.jpg,7,630,375,41,105,-1,-1,-1,-1
7, 21737.jpg,8,251,350,72,94,-1,-1,-1,-1
7, 21737.jpg,9,887,386,39,94,-1,-1,-1,-1
7, 21737.jpg,10,485,360,45,92,-1,-1,-1,-1
7, 21737.jpg,11,926,332,48,79,-1,-1,-1,-1
7, 21737.jpg,12,698,330,38,98,-1,-1,-1,-1
7, 21737.jpg,14,986,346,44,110,-1,-1,-1,-1
8, 21738.jpg,4,244,415,43,93,-1,-1,-1,-1
8, 21738.jpg,5,487,268,37,66,-1,-1,-1,-1
8, 21738.jpg,6,354,372,47,90,-1,-1,-1,-1
8, 21738.jpg,7,627,375,41,105,-1,-1,-1,-1
8, 21738.jpg,8,249,351,76,100,-1,-1,-1,-1
8, 21738.jpg,9,886,388,39,92,-1,-1,-1,-1
8, 21738.jpg,10,482,363,46,93,-1,-1,-1,-1
8, 21738.jpg,11,919,332,48,79,-1,-1,-1,-1
8, 21738.jpg,12,695,333,32,82,-1,-1,-1,-1
8, 21738.jpg,14,988,348,43,108,-1,-1,-1,-1
8, 21738.jpg,16,697,378,39,107,-1,-1,-1,-1
