2, 13767.jpg,1,853,338,56,96,-1,-1,-1,-1
2, 13767.jpg,3,1096,381,37,78,-1,-1,-1,-1
2, 13767.jpg,4,707,426,47,121,-1,-1,-1,-1
2, 13767.jpg,5,1065,432,57,104,-1,-1,-1,-1
2, 13767.jpg,6,319,302,48,105,-1,-1,-1,-1
2, 13767.jpg,7,693,343,42,108,-1,-1,-1,-1
2, 13767.jpg,8,918,342,40,92,-1,-1,-1,-1
2, 13767.jpg,9,427,339,43,110,-1,-1,-1,-1
2, 13767.jpg,10,540,383,47,92,-1,-1,-1,-1
2, 13767.jpg,11,1038,318,45,100,-1,-1,-1,-1
3, 13768.jpg,1,843,337,63,107,-1,-1,-1,-1
3, 13768.jpg,3,1091,383,34,73,-1,-1,-1,-1
3, 13768.jpg,4,702,429,46,118,-1,-1,-1,-1
3, 13768.jpg,5,1058,433,55,102,-1,-1,-1,-1
3, 13768.jpg,6,319,309,46,100,-1,-1,-1,-1
3, 13768.jpg,7,687,343,43,111,-1,-1,-1,-1
3, 13768.jpg,8,913,338,40,93,-1,-1,-1,-1
3, 13768.jpg,9,423,336,44,114,-1,-1,-1,-1
3, 13768.jpg,10,535,382,46,91,-1,-1,-1,-1
3, 13768.jpg,11,1032,319,46,101,-1,-1,-1,-1
4, 13769.jpg,1,831,336,65,109,-1,-1,-1,-1
4, 13769.jpg,3,1082,382,37,77,-1,-1,-1,-1
4, 13769.jpg,4,698,426,46,120,-1,-1,-1,-1
4, 13769.jpg,5,1052,431,57,104,-1,-1,-1,-1
4, 13769.jpg,6,321,313,45,96,-1,-1,-1,-1
4, 13769.jpg,7,670,339,43,110,-1,-1,-1,-1
4, 13769.jpg,8,906,336,40,92,-1,-1,-1,-1
4, 13769.jpg,9,419,336,44,113,-1,-1,-1,-1
4, 13769.jpg,10,530,383,46,92,-1,-1,-1,-1
4, 13769.jpg,11,1028,321,45,100,-1,-1,-1,-1
5, 13770.jpg,1,823,336,64,106,-1,-1,-1,-1
5, 13770.jpg,3,1073,381,38,79,-1,-1,-1,-1
5, 13770.jpg,4,692,422,48,125,-1,-1,-1,-1
5, 13770.jpg,5,1048,430,55,103,-1,-1,-1,-1
5, 13770.jpg,6,323,315,43,93,-1,-1,-1,-1
5, 13770.jpg,7,660,335,45,114,-1,-1,-1,-1
5, 13770.jpg,8,903,337,37,86,-1,-1,-1,-1
5, 13770.jpg,9,415,337,44,111,-1,-1,-1,-1
5, 13770.jpg,10,525,383,46,92,-1,-1,-1,-1
5, 13770.jpg,11,1023,322,45,99,-1,-1,-1,-1
6, 13771.jpg,1,819,339,60,96,-1,-1,-1,-1
6, 13771.jpg,3,1072,381,33,70,-1,-1,-1,-1
6, 13771.jpg,4,690,427,45,120,-1,-1,-1,-1
6, 13771.jpg,5,1042,429,56,104,-1,-1,-1,-1
6, 13771.jpg,6,323,317,42,91,-1,-1,-1,-1
6, 13771.jpg,7,668,342,43,109,-1,-1,-1,-1
