2, 40467.jpg,1,852,542,77,117,-1,-1,-1,-1
2, 40467.jpg,3,1230,654,61,168,-1,-1,-1,-1
2, 40467.jpg,4,1247,579,87,121,-1,-1,-1,-1
2, 40467.jpg,5,692,583,78,98,-1,-1,-1,-1
2, 40467.jpg,6,1087,609,58,156,-1,-1,-1,-1
2, 40467.jpg,7,493,630,72,137,-1,-1,-1,-1
2, 40467.jpg,8,1125,702,75,188,-1,-1,-1,-1
2, 40467.jpg,9,959,702,63,176,-1,-1,-1,-1
2, 40467.jpg,10,585,649,71,160,-1,-1,-1,-1
2, 40467.jpg,11,1416,639,65,139,-1,-1,-1,-1
3, 40468.jpg,1,852,548,80,122,-1,-1,-1,-1
3, 40468.jpg,3,1222,656,62,168,-1,-1,-1,-1
3, 40468.jpg,4,1245,582,88,121,-1,-1,-1,-1
3, 40468.jpg,5,693,589,75,95,-1,-1,-1,-1
3, 40468.jpg,6,1082,621,56,148,-1,-1,-1,-1
3, 40468.jpg,7,489,631,73,138,-1,-1,-1,-1
3, 40468.jpg,8,1121,703,74,186,-1,-1,-1,-1
3, 40468.jpg,9,951,703,63,177,-1,-1,-1,-1
3, 40468.jpg,10,576,652,71,159,-1,-1,-1,-1
3, 40468.jpg,11,1407,641,64,137,-1,-1,-1,-1
3, 40468.jpg,12,1425,833,75,185,-1,-1,-1,-1
4, 40469.jpg,1,843,545,77,119,-1,-1,-1,-1
4, 40469.jpg,3,1217,657,64,171,-1,-1,-1,-1
4, 40469.jpg,4,1244,586,86,120,-1,-1,-1,-1
4, 40469.jpg,5,690,589,75,95,-1,-1,-1,-1
4, 40469.jpg,6,1077,619,59,153,-1,-1,-1,-1
4, 40469.jpg,7,482,632,75,142,-1,-1,-1,-1
4, 40469.jpg,8,1118,702,74,187,-1,-1,-1,-1
4, 40469.jpg,9,947,705,63,178,-1,-1,-1,-1
4, 40469.jpg,10,570,656,70,157,-1,-1,-1,-1
4, 40469.jpg,11,1395,642,66,138,-1,-1,-1,-1
4, 40469.jpg,12,1416,834,75,183,-1,-1,-1,-1
5, 40470.jpg,1,838,546,78,122,-1,-1,-1,-1
5, 40470.jpg,3,1215,663,62,163,-1,-1,-1,-1
5, 40470.jpg,4,1236,588,88,120,-1,-1,-1,-1
5, 40470.jpg,5,688,593,73,93,-1,-1,-1,-1
5, 40470.jpg,6,1077,620,60,156,-1,-1,-1,-1
5, 40470.jpg,7,478,631,77,144,-1,-1,-1,-1
5, 40470.jpg,8,1117,702,75,188,-1,-1,-1,-1
5, 40470.jpg,9,942,706,63,176,-1,-1,-1,-1
5, 40470.jpg,10,565,659,69,156,-1,-1,-1,-1
5, 40470.jpg,11,1386,644,68,139,-1,-1,-1,-1
5, 40470.jpg,12,1409,836,76,183,-1,-1,-1,-1
5, 40470.jpg,14,1074,580,67,106,-1,-1,-1,-1
6, 40471.jpg,1,829,544,77,119,-1,-1,-1,-1
6, 40471.jpg,3,1213,666,60,159,-1,-1,-1,-1
6, 40471.jpg,4,1225,589,89,122,-1,-1,-1,-1
6, 40471.jpg,5,687,603,67,84,-1,-1,-1,-1
6, 40471.jpg,6,1077,616,59,156,-1,-1,-1,-1
6, 40471.jpg,7,476,631,79,146,-1,-1,-1,-1
6, 40471.jpg,8,1117,703,75,190,-1,-1,-1,-1
