2, 21777.jpg,1,502,451,54,108,-1,-1,-1,-1
2, 21777.jpg,2,580,384,55,101,-1,-1,-1,-1
2, 21777.jpg,3,877,356,69,76,-1,-1,-1,-1
2, 21777.jpg,4,374,456,48,105,-1,-1,-1,-1
2, 21777.jpg,5,356,317,44,107,-1,-1,-1,-1
2, 21777.jpg,6,305,414,39,91,-1,-1,-1,-1
2, 21777.jpg,7,441,277,39,92,-1,-1,-1,-1
2, 21777.jpg,8,577,319,46,79,-1,-1,-1,-1
2, 21777.jpg,9,413,379,49,102,-1,-1,-1,-1
2, 21777.jpg,10,801,341,70,61,-1,-1,-1,-1
2, 21777.jpg,11,897,436,46,95,-1,-1,-1,-1
3, 21778.jpg,1,502,455,52,103,-1,-1,-1,-1
3, 21778.jpg,2,581,381,55,101,-1,-1,-1,-1
3, 21778.jpg,3,876,358,67,74,-1,-1,-1,-1
3, 21778.jpg,4,377,457,49,106,-1,-1,-1,-1
3, 21778.jpg,5,356,318,44,107,-1,-1,-1,-1
3, 21778.jpg,6,304,412,40,94,-1,-1,-1,-1
3, 21778.jpg,7,443,281,39,92,-1,-1,-1,-1
3, 21778.jpg,8,578,319,44,78,-1,-1,-1,-1
3, 21778.jpg,9,413,379,49,102,-1,-1,-1,-1
3, 21778.jpg,10,800,344,69,59,-1,-1,-1,-1
3, 21778.jpg,11,895,427,50,104,-1,-1,-1,-1
4, 21779.jpg,1,499,456,51,103,-1,-1,-1,-1
4, 21779.jpg,2,570,390,58,106,-1,-1,-1,-1
4, 21779.jpg,3,876,355,70,77,-1,-1,-1,-1
4, 21779.jpg,4,379,459,49,105,-1,-1,-1,-1
4, 21779.jpg,5,357,320,43,105,-1,-1,-1,-1
4, 21779.jpg,6,302,408,42,98,-1,-1,-1,-1
4, 21779.jpg,7,444,284,40,91,-1,-1,-1,-1
4, 21779.jpg,8,577,317,47,82,-1,-1,-1,-1
4, 21779.jpg,9,411,379,49,102,-1,-1,-1,-1
4, 21779.jpg,10,798,344,69,59,-1,-1,-1,-1
4, 21779.jpg,11,894,422,51,109,-1,-1,-1,-1
5, 21780.jpg,1,497,454,54,108,-1,-1,-1,-1
5, 21780.jpg,2,574,383,57,105,-1,-1,-1,-1
5, 21780.jpg,3,876,355,68,77,-1,-1,-1,-1
5, 21780.jpg,4,384,463,49,103,-1,-1,-1,-1
5, 21780.jpg,5,357,322,41,102,-1,-1,-1,-1
5, 21780.jpg,6,301,404,43,100,-1,-1,-1,-1
5, 21780.jpg,7,445,285,39,91,-1,-1,-1,-1
5, 21780.jpg,8,576,316,49,86,-1,-1,-1,-1
5, 21780.jpg,9,410,379,50,104,-1,-1,-1,-1
5, 21780.jpg,10,795,344,70,59,-1,-1,-1,-1
5, 21780.jpg,11,893,421,51,107,-1,-1,-1,-1
6, 21781.jpg,1,493,452,56,112,-1,-1,-1,-1
6, 21781.jpg,2,578,380,57,106,-1,-1,-1,-1
6, 21781.jpg,3,872,356,69,76,-1,-1,-1,-1
6, 21781.jpg,4,386,463,50,103,-1,-1,-1,-1
6, 21781.jpg,5,359,325,38,94,-1,-1,-1,-1
6, 21781.jpg,6,300,399,44,102,-1,-1,-1,-1
6, 21781.jpg,7,445,289,39,88,-1,-1,-1,-1
6, 21781.jpg,8,575,314,51,92,-1,-1,-1,-1
6, 21781.jpg,9,409,378,51,107,-1,-1,-1,-1
6, 21781.jpg,10,795,348,66,55,-1,-1,-1,-1
6, 21781.jpg,11,894,419,50,108,-1,-1,-1,-1
7, 21782.jpg,1,489,452,58,115,-1,-1,-1,-1
7, 21782.jpg,2,580,377,57,108,-1,-1,-1,-1
7, 21782.jpg,3,872,355,69,77,-1,-1,-1,-1
7, 21782.jpg,4,384,461,52,106,-1,-1,-1,-1
7, 21782.jpg,5,358,326,38,94,-1,-1,-1,-1
7, 21782.jpg,6,300,396,43,102,-1,-1,-1,-1
7, 21782.jpg,7,446,291,39,88,-1,-1,-1,-1
7, 21782.jpg,8,575,313,52,95,-1,-1,-1,-1
7, 21782.jpg,9,410,376,52,110,-1,-1,-1,-1
7, 21782.jpg,10,795,346,70,58,-1,-1,-1,-1
7, 21782.jpg,11,895,418,50,106,-1,-1,-1,-1
7, 21782.jpg,13,553,422,37,102,-1,-1,-1,-1
8, 21783.jpg,1,485,451,60,120,-1,-1,-1,-1
8, 21783.jpg,2,581,375,57,111,-1,-1,-1,-1
8, 21783.jpg,3,871,354,70,77,-1,-1,-1,-1
8, 21783.jpg,4,380,455,54,111,-1,-1,-1,-1
8, 21783.jpg,5,359,326,38,94,-1,-1,-1,-1
8, 21783.jpg,6,300,393,43,103,-1,-1,-1,-1
8, 21783.jpg,7,448,293,39,89,-1,-1,-1,-1
8, 21783.jpg,8,575,313,52,96,-1,-1,-1,-1
8, 21783.jpg,9,411,374,51,113,-1,-1,-1,-1
8, 21783.jpg,10,794,343,73,61,-1,-1,-1,-1
8, 21783.jpg,11,895,419,50,103,-1,-1,-1,-1
8, 21783.jpg,13,552,422,36,100,-1,-1,-1,-1
9, 21784.jpg,1,482,454,61,124,-1,-1,-1,-1
9, 21784.jpg,2,581,375,56,111,-1,-1,-1,-1
9, 21784.jpg,3,867,354,71,79,-1,-1,-1,-1
9, 21784.jpg,4,378,452,56,113,-1,-1,-1,-1
9, 21784.jpg,5,359,326,38,94,-1,-1,-1,-1
9, 21784.jpg,6,300,390,42,102,-1,-1,-1,-1
9, 21784.jpg,7,449,294,39,88,-1,-1,-1,-1
9, 21784.jpg,8,575,316,49,93,-1,-1,-1,-1
9, 21784.jpg,9,412,374,51,112,-1,-1,-1,-1
9, 21784.jpg,10,792,343,73,60,-1,-1,-1,-1
9, 21784.jpg,11,894,421,50,100,-1,-1,-1,-1
9, 21784.jpg,13,553,423,36,101,-1,-1,-1,-1
10, 21785.jpg,1,479,457,62,127,-1,-1,-1,-1
10, 21785.jpg,2,582,374,54,111,-1,-1,-1,-1
10, 21785.jpg,3,868,353,72,81,-1,-1,-1,-1
10, 21785.jpg,4,377,451,57,116,-1,-1,-1,-1
10, 21785.jpg,5,359,325,38,95,-1,-1,-1,-1
10, 21785.jpg,6,300,386,42,102,-1,-1,-1,-1
10, 21785.jpg,7,449,294,41,92,-1,-1,-1,-1
10, 21785.jpg,8,576,318,48,91,-1,-1,-1,-1
10, 21785.jpg,9,411,374,50,115,-1,-1,-1,-1
10, 21785.jpg,10,789,345,69,55,-1,-1,-1,-1
10, 21785.jpg,11,893,424,49,96,-1,-1,-1,-1
10, 21785.jpg,13,553,422,37,103,-1,-1,-1,-1
11, 21786.jpg,1,475,463,62,127,-1,-1,-1,-1
11, 21786.jpg,2,583,375,51,107,-1,-1,-1,-1
11, 21786.jpg,3,867,352,73,82,-1,-1,-1,-1
11, 21786.jpg,4,377,450,57,118,-1,-1,-1,-1
11, 21786.jpg,5,359,324,38,95,-1,-1,-1,-1
11, 21786.jpg,6,300,384,41,100,-1,-1,-1,-1
11, 21786.jpg,7,450,295,42,94,-1,-1,-1,-1
11, 21786.jpg,8,577,320,46,89,-1,-1,-1,-1
11, 21786.jpg,9,410,374,51,118,-1,-1,-1,-1
11, 21786.jpg,10,786,346,67,52,-1,-1,-1,-1
11, 21786.jpg,11,890,425,51,94,-1,-1,-1,-1
11, 21786.jpg,13,556,424,38,103,-1,-1,-1,-1
12, 21787.jpg,1,472,465,62,130,-1,-1,-1,-1
12, 21787.jpg,2,575,390,53,111,-1,-1,-1,-1
12, 21787.jpg,3,864,352,72,80,-1,-1,-1,-1
12, 21787.jpg,4,375,448,57,117,-1,-1,-1,-1
12, 21787.jpg,5,359,322,37,96,-1,-1,-1,-1
12, 21787.jpg,6,301,381,40,99,-1,-1,-1,-1
12, 21787.jpg,7,451,295,44,99,-1,-1,-1,-1
12, 21787.jpg,8,577,322,45,88,-1,-1,-1,-1
12, 21787.jpg,9,411,377,49,116,-1,-1,-1,-1
12, 21787.jpg,10,786,349,61,46,-1,-1,-1,-1
12, 21787.jpg,11,888,426,51,93,-1,-1,-1,-1
12, 21787.jpg,13,559,426,39,104,-1,-1,-1,-1
13, 21788.jpg,1,470,469,59,127,-1,-1,-1,-1
13, 21788.jpg,2,569,398,56,117,-1,-1,-1,-1
13, 21788.jpg,3,863,350,74,83,-1,-1,-1,-1
13, 21788.jpg,4,374,448,57,117,-1,-1,-1,-1
13, 21788.jpg,5,359,320,37,97,-1,-1,-1,-1
13, 21788.jpg,6,301,379,39,98,-1,-1,-1,-1
13, 21788.jpg,7,451,297,44,100,-1,-1,-1,-1
13, 21788.jpg,8,578,323,44,89,-1,-1,-1,-1
13, 21788.jpg,9,412,379,49,116,-1,-1,-1,-1
13, 21788.jpg,10,784,348,62,46,-1,-1,-1,-1
13, 21788.jpg,11,884,425,54,95,-1,-1,-1,-1
13, 21788.jpg,13,560,427,39,104,-1,-1,-1,-1
14, 21789.jpg,1,466,473,58,122,-1,-1,-1,-1
14, 21789.jpg,2,580,383,52,113,-1,-1,-1,-1
14, 21789.jpg,3,862,349,75,85,-1,-1,-1,-1
14, 21789.jpg,4,373,449,58,116,-1,-1,-1,-1
14, 21789.jpg,5,358,318,37,97,-1,-1,-1,-1
14, 21789.jpg,6,302,379,38,97,-1,-1,-1,-1
14, 21789.jpg,7,453,300,44,99,-1,-1,-1,-1
14, 21789.jpg,8,578,322,44,90,-1,-1,-1,-1
14, 21789.jpg,9,414,382,48,113,-1,-1,-1,-1
14, 21789.jpg,10,778,344,70,52,-1,-1,-1,-1
14, 21789.jpg,11,880,425,55,96,-1,-1,-1,-1
14, 21789.jpg,13,564,430,39,102,-1,-1,-1,-1
15, 21790.jpg,1,461,476,58,122,-1,-1,-1,-1
15, 21790.jpg,2,577,388,54,117,-1,-1,-1,-1
15, 21790.jpg,3,861,348,77,86,-1,-1,-1,-1
15, 21790.jpg,4,372,450,58,116,-1,-1,-1,-1
15, 21790.jpg,5,357,318,37,96,-1,-1,-1,-1
15, 21790.jpg,6,302,379,39,97,-1,-1,-1,-1
15, 21790.jpg,7,455,304,44,98,-1,-1,-1,-1
15, 21790.jpg,8,581,323,43,90,-1,-1,-1,-1
15, 21790.jpg,9,417,384,48,113,-1,-1,-1,-1
15, 21790.jpg,10,778,344,70,52,-1,-1,-1,-1
15, 21790.jpg,11,877,425,56,98,-1,-1,-1,-1
15, 21790.jpg,13,565,430,39,103,-1,-1,-1,-1
