2, 50142.jpg,1,1298,535,108,166,-1,-1,-1,-1
2, 50142.jpg,3,390,597,87,188,-1,-1,-1,-1
2, 50142.jpg,4,855,609,63,149,-1,-1,-1,-1
2, 50142.jpg,5,1237,564,67,158,-1,-1,-1,-1
2, 50142.jpg,6,808,529,66,130,-1,-1,-1,-1
2, 50142.jpg,9,1585,595,77,160,-1,-1,-1,-1
3, 50143.jpg,1,1325,549,103,157,-1,-1,-1,-1
3, 50143.jpg,3,389,597,86,188,-1,-1,-1,-1
3, 50143.jpg,4,857,604,65,151,-1,-1,-1,-1
3, 50143.jpg,5,1242,553,64,149,-1,-1,-1,-1
3, 50143.jpg,6,813,519,66,131,-1,-1,-1,-1
3, 50143.jpg,9,1593,593,80,163,-1,-1,-1,-1
4, 50144.jpg,1,1329,551,103,155,-1,-1,-1,-1
4, 50144.jpg,3,393,597,87,187,-1,-1,-1,-1
4, 50144.jpg,4,858,599,68,155,-1,-1,-1,-1
4, 50144.jpg,5,1275,558,78,181,-1,-1,-1,-1
4, 50144.jpg,6,815,517,68,136,-1,-1,-1,-1
4, 50144.jpg,9,1605,597,80,161,-1,-1,-1,-1
5, 50145.jpg,1,1367,564,102,154,-1,-1,-1,-1
5, 50145.jpg,3,403,597,85,181,-1,-1,-1,-1
5, 50145.jpg,4,880,599,69,158,-1,-1,-1,-1
5, 50145.jpg,5,1281,553,67,156,-1,-1,-1,-1
5, 50145.jpg,6,811,511,69,140,-1,-1,-1,-1
5, 50145.jpg,9,1614,595,83,164,-1,-1,-1,-1
6, 50146.jpg,1,1374,565,104,158,-1,-1,-1,-1
6, 50146.jpg,3,415,592,85,182,-1,-1,-1,-1
6, 50146.jpg,4,876,593,71,161,-1,-1,-1,-1
6, 50146.jpg,5,1294,555,76,172,-1,-1,-1,-1
6, 50146.jpg,6,809,509,68,142,-1,-1,-1,-1
6, 50146.jpg,9,1621,595,83,163,-1,-1,-1,-1
7, 50147.jpg,1,1376,566,104,159,-1,-1,-1,-1
7, 50147.jpg,3,435,587,81,175,-1,-1,-1,-1
7, 50147.jpg,4,895,592,72,167,-1,-1,-1,-1
7, 50147.jpg,5,1299,549,82,181,-1,-1,-1,-1
7, 50147.jpg,6,808,510,68,141,-1,-1,-1,-1
7, 50147.jpg,9,1625,596,85,161,-1,-1,-1,-1
7, 50147.jpg,15,1575,813,68,210,-1,-1,-1,-1
8, 50148.jpg,1,1374,567,104,157,-1,-1,-1,-1
8, 50148.jpg,3,441,587,81,173,-1,-1,-1,-1
8, 50148.jpg,4,904,592,71,167,-1,-1,-1,-1
8, 50148.jpg,5,1309,552,81,180,-1,-1,-1,-1
8, 50148.jpg,6,807,502,69,142,-1,-1,-1,-1
8, 50148.jpg,9,1630,595,87,162,-1,-1,-1,-1
8, 50148.jpg,15,1573,817,70,215,-1,-1,-1,-1
8, 50148.jpg,18,370,613,78,190,-1,-1,-1,-1
9, 50149.jpg,1,1376,570,98,150,-1,-1,-1,-1
9, 50149.jpg,3,450,591,78,169,-1,-1,-1,-1
9, 50149.jpg,4,908,589,71,168,-1,-1,-1,-1
9, 50149.jpg,5,1313,553,81,179,-1,-1,-1,-1
9, 50149.jpg,6,800,509,68,142,-1,-1,-1,-1
9, 50149.jpg,9,1639,595,87,161,-1,-1,-1,-1
9, 50149.jpg,15,1572,818,70,213,-1,-1,-1,-1
9, 50149.jpg,18,393,602,75,182,-1,-1,-1,-1
9, 50149.jpg,20,827,553,70,167,-1,-1,-1,-1
10, 50150.jpg,1,1375,569,98,151,-1,-1,-1,-1
10, 50150.jpg,3,458,596,72,158,-1,-1,-1,-1
10, 50150.jpg,4,910,586,70,168,-1,-1,-1,-1
10, 50150.jpg,5,1310,552,81,181,-1,-1,-1,-1
10, 50150.jpg,6,797,511,68,140,-1,-1,-1,-1
10, 50150.jpg,9,1645,594,89,162,-1,-1,-1,-1
10, 50150.jpg,18,403,599,72,177,-1,-1,-1,-1
10, 50150.jpg,20,824,553,70,169,-1,-1,-1,-1
11, 50151.jpg,1,1371,570,93,146,-1,-1,-1,-1
11, 50151.jpg,3,456,600,72,155,-1,-1,-1,-1
11, 50151.jpg,4,891,581,73,164,-1,-1,-1,-1
11, 50151.jpg,5,1307,552,82,181,-1,-1,-1,-1
11, 50151.jpg,6,792,515,66,139,-1,-1,-1,-1
11, 50151.jpg,9,1654,594,87,161,-1,-1,-1,-1
11, 50151.jpg,18,405,599,70,173,-1,-1,-1,-1
11, 50151.jpg,20,822,552,71,170,-1,-1,-1,-1
12, 50152.jpg,1,1359,566,96,152,-1,-1,-1,-1
12, 50152.jpg,3,428,601,76,159,-1,-1,-1,-1
12, 50152.jpg,4,904,579,71,164,-1,-1,-1,-1
12, 50152.jpg,5,1311,550,82,181,-1,-1,-1,-1
12, 50152.jpg,6,787,517,66,139,-1,-1,-1,-1
12, 50152.jpg,9,1659,593,88,163,-1,-1,-1,-1
12, 50152.jpg,18,389,600,66,164,-1,-1,-1,-1
12, 50152.jpg,20,827,571,69,164,-1,-1,-1,-1
13, 50153.jpg,1,1362,568,96,151,-1,-1,-1,-1
13, 50153.jpg,3,439,603,78,161,-1,-1,-1,-1
13, 50153.jpg,4,908,577,71,164,-1,-1,-1,-1
13, 50153.jpg,5,1325,553,77,165,-1,-1,-1,-1
13, 50153.jpg,6,783,519,64,139,-1,-1,-1,-1
13, 50153.jpg,9,1664,591,88,165,-1,-1,-1,-1
13, 50153.jpg,18,393,603,70,170,-1,-1,-1,-1
13, 50153.jpg,20,830,576,68,162,-1,-1,-1,-1
14, 50154.jpg,3,447,607,77,157,-1,-1,-1,-1
14, 50154.jpg,4,911,576,70,164,-1,-1,-1,-1
14, 50154.jpg,5,1328,555,77,160,-1,-1,-1,-1
14, 50154.jpg,6,781,519,62,137,-1,-1,-1,-1
14, 50154.jpg,9,1671,592,86,164,-1,-1,-1,-1
14, 50154.jpg,18,402,601,67,164,-1,-1,-1,-1
14, 50154.jpg,20,825,576,69,161,-1,-1,-1,-1
15, 50155.jpg,3,450,609,76,156,-1,-1,-1,-1
15, 50155.jpg,4,913,576,69,162,-1,-1,-1,-1
15, 50155.jpg,5,1328,555,76,161,-1,-1,-1,-1
15, 50155.jpg,6,781,520,60,134,-1,-1,-1,-1
15, 50155.jpg,9,1678,593,83,162,-1,-1,-1,-1
15, 50155.jpg,18,405,597,67,166,-1,-1,-1,-1
15, 50155.jpg,20,820,579,68,155,-1,-1,-1,-1
16, 50156.jpg,3,449,611,78,157,-1,-1,-1,-1
16, 50156.jpg,4,913,575,68,162,-1,-1,-1,-1
16, 50156.jpg,5,1325,558,76,160,-1,-1,-1,-1
16, 50156.jpg,6,777,522,60,133,-1,-1,-1,-1
16, 50156.jpg,9,1682,594,83,161,-1,-1,-1,-1
16, 50156.jpg,15,1551,813,71,215,-1,-1,-1,-1
16, 50156.jpg,18,395,605,71,169,-1,-1,-1,-1
16, 50156.jpg,20,819,575,69,158,-1,-1,-1,-1
17, 50157.jpg,3,437,609,82,163,-1,-1,-1,-1
17, 50157.jpg,4,913,575,68,161,-1,-1,-1,-1
17, 50157.jpg,5,1325,561,77,161,-1,-1,-1,-1
17, 50157.jpg,6,772,523,58,133,-1,-1,-1,-1
17, 50157.jpg,9,1685,595,82,160,-1,-1,-1,-1
17, 50157.jpg,15,1549,813,71,215,-1,-1,-1,-1
17, 50157.jpg,18,398,600,70,165,-1,-1,-1,-1
17, 50157.jpg,20,813,568,73,165,-1,-1,-1,-1
